7.330 ;-0.00285;
7.340 ;-0.00291;
7.350 ;-0.00297;
7.360 ;-0.00302;
7.370 ;-0.00308;
7.380 ;-0.00314;
7.390 ;-0.00320;
7.400 ;-0.00325;
7.410 ;-0.00331;
7.420 ;-0.00336;
7.430 ;-0.00342;
7.440 ;-0.00347;
7.450 ;-0.00352;
7.460 ;-0.00357;
7.470 ;-0.00362;
7.480 ;-0.00367;
7.490 ;-0.00371;
7.500 ;-0.00376;
7.510 ;-0.00381;
7.520 ;-0.00386;
7.530 ;-0.00390;
7.540 ;-0.00395;
7.550 ;-0.00399;
7.560 ;-0.00403;
7.570 ;-0.00408;
7.580 ;-0.00412;
7.590 ;-0.00416;
7.600 ;-0.00420;
7.610 ;-0.00424;
7.620 ;-0.00428;
7.630 ;-0.00431;
7.640 ;-0.00435;
7.650 ;-0.00438;
7.660 ;-0.00442;
7.670 ;-0.00445;
7.680 ;-0.00448;
7.690 ;-0.00451;
7.700 ;-0.00454;
7.710 ;-0.00457;
7.720 ;-0.00460;
7.730 ;-0.00463;
7.740 ;-0.00466;
7.750 ;-0.00468;
7.760 ;-0.00470;
7.770 ;-0.00473;
7.780 ;-0.00475;
7.790 ;-0.00477;
7.800 ;-0.00479;
7.810 ;-0.00481;
7.820 ;-0.00483;
7.830 ;-0.00484;
7.840 ;-0.00486;
7.850 ;-0.00487;
7.860 ;-0.00489;
7.870 ;-0.00490;
7.880 ;-0.00491;
7.890 ;-0.00492;
7.900 ;-0.00493;
7.910 ;-0.00494;
7.920 ;-0.00495;
7.930 ;-0.00496;
7.940 ;-0.00497;
7.950 ;-0.00497;
7.960 ;-0.00497;
7.970 ;-0.00498;
7.980 ;-0.00498;
7.990 ;-0.00499;
8.000 ;-0.00499;
8.010 ;-0.00499;
8.020 ;-0.00499;
8.030 ;-0.00499;
8.040 ;-0.00499;
8.050 ;-0.00499;
8.060 ;-0.00499;
8.070 ;-0.00499;
8.080 ;-0.00499;
8.090 ;-0.00500;
8.100 ;-0.00500;
8.110 ;-0.00500;
8.120 ;-0.00500;
8.130 ;-0.00500;
8.140 ;-0.00500;
8.150 ;-0.00500;
8.160 ;-0.00500;
8.170 ;-0.00499;
8.180 ;-0.00499;
8.190 ;-0.00499;
8.200 ;-0.00499;
8.210 ;-0.00499;
8.220 ;-0.00499;
8.230 ;-0.00499;
8.240 ;-0.00498;
8.250 ;-0.00498;
8.260 ;-0.00497;
8.270 ;-0.00497;
8.280 ;-0.00496;
8.290 ;-0.00495;
8.300 ;-0.00495;
8.310 ;-0.00494;
8.320 ;-0.00493;
8.330 ;-0.00492;
8.340 ;-0.00491;
8.350 ;-0.00489;
8.360 ;-0.00488;
8.370 ;-0.00486;
8.380 ;-0.00485;
8.390 ;-0.00483;
8.400 ;-0.00481;
8.410 ;-0.00479;
8.420 ;-0.00477;
8.430 ;-0.00475;
8.440 ;-0.00473;
8.450 ;-0.00470;
8.460 ;-0.00467;
8.470 ;-0.00465;
8.480 ;-0.00462;
8.490 ;-0.00459;
8.500 ;-0.00456;
8.510 ;-0.00453;
8.520 ;-0.00449;
8.530 ;-0.00446;
8.540 ;-0.00442;
